timestamp          , open  , high  , low   , close , volume, body , upper_wick, lower_wick, body_ratio , body_vs_wicks        , pattern
2023.12.27T19:00:00, 2084.4, 2095.3, 2084.4, 2085.7,   3022,   1.3,        9.6,        0  , 0.119266055,           0.135416667, Long Upper Wick
2023.12.27T20:00:00, 2085.6, 2088.4, 2077.7, 2083.2,   3717,   2.4,        2.8,        5.5, 0.224299065,           0.289156626, Long Both Wicks / SpinningTop
2023.12.27T21:00:00, 2083.3, 2088.5, 2080.9, 2087.9,   3053,   4.6,        0.6,        2.4, 0.605263158,           1.533333333, Bullish Long Body
2023.12.27T22:00:00, 2088  , 2089.4, 2086.8, 2087.5,    840,   0.5,        1.4,        0.7, 0.192307692,           0.238095238, Long Upper Wick
2023.12.28T01:00:00, 2088.9, 2090.7, 2088.7, 2090.2,    456,   1.3,        0.5,        0.2, 0.65       ,           1.857142854, Bullish Long Body
2023.12.28T02:00:00, 2090.2, 2092.5, 2090.2, 2092.2,    435,   2  ,        0.3,        0  , 0.869565217,           6.666666644, Bullish Long Body
2023.12.28T03:00:00, 2092.2, 2092.7, 2091.2, 2091.9,    347,   0.3,        0.5,        0.7, 0.2        ,           0.25       , Long Both Wicks / SpinningTop
2023.12.28T04:00:00, 2091.9, 2092  , 2090.4, 2091.6,    334,   0.3,        0.1,        1.2, 0.1875     ,           0.230769231, Long Lower Wick
2023.12.28T05:00:00, 2091.7, 2092.4, 2090.9, 2091  ,    230,   0.7,        0.7,        0.1, 0.466666666,           0.874999999, Mild Bearish
2023.12.28T06:00:00, 2091.1, 2092.5, 2091.1, 2092.3,    296,   1.2,        0.2,        0  , 0.857142857,           5.99999997 , Bullish Long Body
2023.12.28T07:00:00, 2092.3, 2094  , 2092.2, 2093.8,    279,   1.5,        0.2,        0.1, 0.833333333,           4.999999983, Bullish Long Body
2023.12.28T08:00:00, 2093.7, 2094.2, 2092.3, 2092.9,    409,   0.8,        0.5,        0.6, 0.421052631,           0.727272727, Mild Bearish
2023.12.28T09:00:00, 2092.9, 2093.3, 2087.9, 2088  ,    795,   4.9,        0.4,        0.1, 0.907407407,           9.79999998 , Bearish Long Body
2023.12.28T10:00:00, 2088.4, 2088.4, 2085  , 2085.9,    705,   2.5,        0  ,        0.9, 0.735294117,           2.777777775, Bearish Long Body
2023.12.28T11:00:00, 2086  , 2087.5, 2083.5, 2083.9,    657,   2.1,        1.5,        0.4, 0.525      ,           1.105263157, Mild Bearish
2023.12.28T12:00:00, 2083.8, 2084.4, 2080.2, 2081.1,    552,   2.7,        0.6,        0.9, 0.642857143,           1.799999999, Bearish Long Body
2023.12.28T13:00:00, 2081.1, 2083.5, 2080.5, 2082.5,    559,   1.4,        1  ,        0.6, 0.466666667,           0.874999999, Mild Bullish
2023.12.28T14:00:00, 2083  , 2083.4, 2076.4, 2076.6,   1056,   6.4,        0.4,        0.2, 0.914285714,          10.666666649, Bearish Long Body
2023.12.28T15:00:00, 2076.6, 2086  , 2072.6, 2084.4,   4778,   7.8,        1.6,        4  , 0.582089552,           1.392857143, Mild Bullish
2023.12.28T16:00:00, 2084.4, 2090.4, 2080.9, 2082.5,   3924,   1.9,        6  ,        1.6, 0.2        ,           0.25       , Long Upper Wick
2023.12.28T17:00:00, 2082.6, 2083.3, 2077.3, 2079.1,   2700,   3.5,        0.7,        1.8, 0.583333333,           1.399999999, Mild Bearish
2023.12.28T18:00:00, 2079.1, 2083.6, 2078.1, 2078.4,   1634,   0.7,        4.5,        0.3, 0.127272727,           0.145833333, Long Upper Wick
2023.12.28T19:00:00, 2078.6, 2079.2, 2071.2, 2074.4,   2935,   4.2,        0.6,        3.2, 0.525      ,           1.105263158, Mild Bearish
2023.12.28T20:00:00, 2074.5, 2078.3, 2073.7, 2074.3,   1832,   0.2,        3.8,        0.6, 0.043478261,           0.045454545, Doji/SpinningTop
2023.12.28T21:00:00, 2074.4, 2079.2, 2072.3, 2078.4,   2607,   4  ,        0.8,        2.1, 0.579710145,           1.379310344, Mild Bullish
2023.12.28T22:00:00, 2078.6, 2079.6, 2077.6, 2079.2,    632,   0.6,        0.4,        1  , 0.3        ,           0.428571428, Long Lower Wick
2023.12.29T01:00:00, 2079.1, 2079.3, 2078.2, 2079.1,    352,   0  ,        0.2,        0.9, 0          ,           0          , Doji/SpinningTop
2023.12.29T02:00:00, 2079.1, 2079.4, 2077.5, 2078.7,    412,   0.4,        0.3,        1.2, 0.210526316,           0.266666666, Long Lower Wick
2023.12.29T03:00:00, 2078.7, 2079.4, 2078.1, 2078.6,    286,   0.1,        0.7,        0.5, 0.076923077,           0.083333333, Doji/SpinningTop
2023.12.29T04:00:00, 2078.5, 2079.8, 2078.5, 2079  ,    208,   0.5,        0.8,        0  , 0.384615384,           0.624999999, Mild Bullish
2023.12.29T05:00:00, 2078.9, 2079.5, 2078.1, 2078.4,    216,   0.5,        0.6,        0.3, 0.357142857,           0.555555555, Mild Bearish
2023.12.29T06:00:00, 2078.4, 2080.5, 2078.3, 2080.4,    265,   2  ,        0.1,        0.1, 0.909090909,           9.99999995 , Bullish Long Body
2023.12.29T07:00:00, 2080.3, 2081.7, 2080.3, 2081.5,    236,   1.2,        0.2,        0  , 0.857142857,           5.99999997 , Bullish Long Body
2023.12.29T08:00:00, 2081.4, 2082  , 2081  , 2081.1,    297,   0.3,        0.6,        0.1, 0.3        ,           0.428571428, Long Upper Wick
2023.12.29T09:00:00, 2081.3, 2084.2, 2079.2, 2080.2,    693,   1.1,        2.9,        1  , 0.22       ,           0.282051282, Long Upper Wick
2023.12.29T10:00:00, 2080.3, 2082  , 2077.7, 2077.8,    594,   2.5,        1.7,        0.1, 0.581395349,           1.388888888, Mild Bearish
2023.12.29T11:00:00, 2077.8, 2078.7, 2076.1, 2078.1,    592,   0.3,        0.6,        1.7, 0.115384615,           0.130434783, Long Lower Wick
2023.12.29T12:00:00, 2078.1, 2081.2, 2077.6, 2079.5,    543,   1.4,        1.7,        0.5, 0.388888889,           0.636363636, Mild Bullish
2023.12.29T13:00:00, 2079.6, 2080  , 2073  , 2075.5,    698,   4.1,        0.4,        2.5, 0.585714286,           1.413793103, Mild Bearish
2023.12.29T14:00:00, 2076  , 2078.2, 2074.4, 2075  ,    925,   1  ,        2.2,        0.6, 0.263157895,           0.357142857, Long Upper Wick
2023.12.29T15:00:00, 2075.1, 2078.2, 2067.2, 2071.1,   3772,   4  ,        3.1,        3.9, 0.363636364,           0.571428571, Mild Bearish
2023.12.29T16:00:00, 2071.2, 2071.4, 2051.3, 2053.9,   4262,  17.3,        0.2,        2.6, 0.860696517,           6.178571426, Bearish Long Body
2023.12.29T17:00:00, 2054  , 2056.4, 2046.2, 2050.3,   4072,   3.7,        2.4,        4.1, 0.362745098,           0.569230769, Mild Bearish
2023.12.29T18:00:00, 2050.5, 2055.4, 2047.4, 2054.6,   2849,   4.1,        0.8,        3.1, 0.5125     ,           1.051282051, Mild Bullish
2023.12.29T19:00:00, 2054.5, 2057.2, 2051.4, 2053.6,   2501,   0.9,        2.7,        2.2, 0.155172414,           0.183673469, Long Both Wicks / SpinningTop
2023.12.29T20:00:00, 2053.7, 2056.2, 2052.7, 2055.7,   1875,   2  ,        0.5,        1  , 0.571428571,           1.333333332, Mild Bullish
2023.12.29T21:00:00, 2055.7, 2057.8, 2045.2, 2045.2,   3361,  10.5,        2.1,        0  , 0.833333333,           4.999999998, Bearish Long Body
2023.12.29T22:00:00, 2045.4, 2047.3, 2040.9, 2043.7,   1133,   1.7,        1.9,        2.8, 0.265625   ,           0.361702128, Long Both Wicks / SpinningTop
2024.01.02T01:00:00, 2052.1, 2052.9, 2049.8, 2050.1,    277,   2  ,        0.8,        0.3, 0.64516129 ,           1.818181817, Bearish Long Body
2024.01.02T02:00:00, 2050  , 2053.3, 2049.5, 2049.8,    577,   0.2,        3.3,        0.3, 0.052631579,           0.055555556, Doji/SpinningTop
2024.01.02T03:00:00, 2049.9, 2051.1, 2049.6, 2050.6,    350,   0.7,        0.5,        0.3, 0.466666666,           0.874999999, Mild Bullish
2024.01.02T04:00:00, 2050.8, 2052.1, 2050.6, 2051.8,    313,   1  ,        0.3,        0.2, 0.666666666,           1.999999996, Bullish Long Body
2024.01.02T05:00:00, 2051.7, 2053.3, 2051.5, 2052.9,    201,   1.2,        0.4,        0.2, 0.666666666,           1.999999997, Bullish Long Body
2024.01.02T06:00:00, 2052.9, 2054.3, 2052.9, 2053.8,    253,   0.9,        0.5,        0  , 0.642857142,           1.799999996, Bullish Long Body
2024.01.02T07:00:00, 2053.8, 2054  , 2051.5, 2051.6,    335,   2.2,        0.2,        0.1, 0.88       ,           7.333333309, Bearish Long Body
2024.01.02T08:00:00, 2051.6, 2055.5, 2051.6, 2053.1,    515,   1.5,        2.4,        0  , 0.384615385,           0.625      , Mild Bullish
2024.01.02T09:00:00, 2053.2, 2058.8, 2053.2, 2058.7,    935,   5.5,        0.1,        0  , 0.982142857,          54.99999945 , Bullish Long Body
2024.01.02T10:00:00, 2058.6, 2059.6, 2053.5, 2054.9,    865,   3.7,        1  ,        1.4, 0.606557377,           1.541666666, Bearish Long Body
2024.01.02T11:00:00, 2055  , 2057.7, 2052.3, 2052.8,    898,   2.2,        2.7,        0.5, 0.407407407,           0.6875     , Mild Bearish
2024.01.02T12:00:00, 2052.6, 2052.6, 2034.5, 2039.3,   1769,  13.3,        0  ,        4.8, 0.73480663 ,           2.770833333, Bearish Long Body
2024.01.02T13:00:00, 2039.2, 2039.6, 2026.8, 2028  ,   1413,  11.2,        0.4,        1.2, 0.875      ,           6.999999996, Bearish Long Body
2024.01.02T14:00:00, 2028.6, 2033.5, 2026.4, 2031.9,   2097,   3.3,        1.6,        2.2, 0.464788732,           0.868421052, Mild Bullish
2024.01.02T15:00:00, 2031.8, 2048.4, 2024.3, 2048.1,   8268,  16.3,        0.3,        7.5, 0.676348548,           2.089743589, Bullish Long Body
2024.01.02T16:00:00, 2047.7, 2053.4, 2032.1, 2033.3,   8692,  14.4,        5.7,        1.2, 0.676056338,           2.086956521, Bearish Long Body
2024.01.02T17:00:00, 2033.4, 2048.1, 2033.1, 2048  ,   4883,  14.6,        0.1,        0.3, 0.973333333,          36.499999909, Bullish Long Body
2024.01.02T18:00:00, 2047.9, 2052.8, 2043.2, 2043.9,   3755,   4  ,        4.9,        0.7, 0.416666667,           0.714285714, Mild Bearish
2024.01.02T19:00:00, 2044  , 2044.2, 2033.1, 2033.4,   3460,  10.6,        0.2,        0.3, 0.954954955,          21.199999958, Bearish Long Body
2024.01.02T20:00:00, 2033.6, 2035.1, 2025.2, 2025.2,   2946,   8.4,        1.5,        0  , 0.848484848,           5.599999996, Bearish Long Body
2024.01.02T21:00:00, 2025.4, 2032.8, 2021  , 2032.6,   3967,   7.2,        0.2,        4.4, 0.610169491,           1.565217391, Bullish Long Body
2024.01.02T22:00:00, 2032.2, 2034.9, 2030.9, 2034.3,    783,   2.1,        0.6,        1.3, 0.525      ,           1.105263157, Mild Bullish
2024.01.03T01:00:00, 2034.1, 2034.1, 2030.5, 2030.5,    358,   3.6,        0  ,        0  , 1          ,  3599999999.99991    , Bearish Long Body
2024.01.03T02:00:00, 2030.6, 2031.5, 2029.6, 2030.2,    445,   0.4,        0.9,        0.6, 0.210526316,           0.266666666, Long Both Wicks / SpinningTop
2024.01.03T03:00:00, 2030.2, 2030.9, 2028.8, 2029.6,    325,   0.6,        0.7,        0.8, 0.285714286,           0.4        , Long Both Wicks / SpinningTop
2024.01.03T04:00:00, 2029.6, 2030.2, 2027.9, 2029.3,    267,   0.3,        0.6,        1.4, 0.130434783,           0.15       , Long Lower Wick
2024.01.03T05:00:00, 2029.3, 2029.6, 2027  , 2027  ,    202,   2.3,        0.3,        0  , 0.884615384,           7.666666641, Bearish Long Body
2024.01.03T06:00:00, 2027  , 2027.2, 2025.5, 2026.7,    457,   0.3,        0.2,        1.2, 0.176470588,           0.214285714, Long Lower Wick
2024.01.03T07:00:00, 2026.7, 2028.5, 2026.6, 2027.9,    386,   1.2,        0.6,        0.1, 0.631578947,           1.714285712, Bullish Long Body
2024.01.03T08:00:00, 2027.8, 2029.3, 2026.3, 2028.6,    545,   0.8,        0.7,        1.5, 0.266666667,           0.363636363, Long Lower Wick
2024.01.03T09:00:00, 2028.6, 2032.4, 2024.4, 2024.6,   1255,   4  ,        3.8,        0.2, 0.5        ,           1          , Mild Bearish
2024.01.03T10:00:00, 2024.6, 2024.8, 2018.2, 2018.2,   1192,   6.4,        0.2,        0  , 0.96969697 ,          31.99999984 , Bearish Long Body
2024.01.03T11:00:00, 2018.2, 2020.2, 2017.3, 2017.7,    936,   0.5,        2  ,        0.4, 0.172413793,           0.208333333, Long Upper Wick
2024.01.03T12:00:00, 2017.8, 2018.5, 2012.6, 2013.2,    834,   4.6,        0.7,        0.6, 0.779661017,           3.538461536, Bearish Long Body
2024.01.03T13:00:00, 2013.3, 2013.8, 2009.7, 2009.8,   1045,   3.5,        0.5,        0.1, 0.853658536,           5.833333324, Bearish Long Body
2024.01.03T14:00:00, 2010.3, 2013.2, 2005.5, 2005.5,   1311,   4.8,        2.9,        0  , 0.623376623,           1.655172413, Bearish Long Body
2024.01.03T15:00:00, 2005.7, 2010.9, 1997.1, 1998.4,   6026,   7.3,        5.2,        1.3, 0.528985507,           1.123076923, Mild Bearish
2024.01.03T16:00:00, 1997.6, 2012.8, 1989  , 1999.7,   7656,   2.1,       13.1,        8.6, 0.088235294,           0.096774194, Doji/SpinningTop
2024.01.03T17:00:00, 1999.5, 2004.5, 1998.5, 1999.3,   4568,   0.2,        5  ,        0.8, 0.033333333,           0.034482759, Doji/SpinningTop
2024.01.03T18:00:00, 1999.3, 1999.9, 1993.7, 1998.8,   2937,   0.5,        0.6,        5.1, 0.080645161,           0.087719298, Doji/SpinningTop
2024.01.03T19:00:00, 1998.7, 2003  , 1995.7, 1996.3,   2659,   2.4,        4.3,        0.6, 0.328767123,           0.489795918, Long Upper Wick
2024.01.03T20:00:00, 1996.4, 2004.1, 1988.5, 1991.6,   6988,   4.8,        7.7,        3.1, 0.307692308,           0.444444444, Long Upper Wick
2024.01.03T21:00:00, 1991.4, 1992.1, 1972.4, 1976.1,   5069,  15.3,        0.7,        3.7, 0.776649746,           3.477272726, Bearish Long Body
2024.01.03T22:00:00, 1976.3, 1979.2, 1975.6, 1978.3,    751,   2  ,        0.9,        0.7, 0.555555555,           1.249999999, Mild Bullish
2024.01.04T01:00:00, 1980.4, 1982.8, 1977.4, 1982.5,    520,   2.1,        0.3,        3  , 0.388888889,           0.636363636, Mild Bullish
2024.01.04T02:00:00, 1982.3, 1983.4, 1981  , 1982.4,    503,   0.1,        1  ,        1.3, 0.041666667,           0.043478261, Doji/SpinningTop
2024.01.04T03:00:00, 1982.5, 1982.8, 1979.8, 1981.3,    348,   1.2,        0.3,        1.5, 0.4        ,           0.666666666, Mild Bearish
2024.01.04T04:00:00, 1981  , 1982.8, 1980.3, 1980.6,    353,   0.4,        1.8,        0.3, 0.16       ,           0.19047619 , Long Upper Wick
2024.01.04T05:00:00, 1980.6, 1981.8, 1979.8, 1979.8,    225,   0.8,        1.2,        0  , 0.4        ,           0.666666666, Mild Bearish
2024.01.04T06:00:00, 1979.8, 1980.2, 1978.4, 1978.7,    322,   1.1,        0.4,        0.3, 0.611111111,           1.571428569, Bearish Long Body
2024.01.04T07:00:00, 1978.7, 1982.9, 1978.4, 1982.6,    381,   3.9,        0.3,        0.3, 0.866666666,           6.499999989, Bullish Long Body
2024.01.04T08:00:00, 1982.6, 1985.9, 1982.6, 1983.6,    605,   1  ,        2.3,        0  , 0.303030303,           0.434782609, Long Upper Wick
2024.01.04T09:00:00, 1983.8, 1987.8, 1983.7, 1984.1,   1236,   0.3,        3.7,        0.1, 0.073170732,           0.078947368, Doji/SpinningTop
2024.01.04T10:00:00, 1984.2, 1987.5, 1983.2, 1986.9,   1061,   2.7,        0.6,        1  , 0.627906977,           1.687499999, Bullish Long Body
2024.01.04T11:00:00, 1987  , 1988.9, 1983.1, 1986.7,    790,   0.3,        1.9,        3.6, 0.051724138,           0.054545455, Doji/SpinningTop
2024.01.04T12:00:00, 1986.6, 1988.7, 1979.8, 1980  ,    915,   6.6,        2.1,        0.2, 0.741573034,           2.869565216, Bearish Long Body
2024.01.04T13:00:00, 1980.1, 1987.5, 1976.6, 1984.4,   1195,   4.3,        3.1,        3.5, 0.394495413,           0.651515151, Mild Bullish
2024.01.04T14:00:00, 1984.7, 1984.9, 1966.4, 1967  ,   3022,  17.7,        0.2,        0.6, 0.956756757,          22.124999972, Bearish Long Body
2024.01.04T15:00:00, 1967  , 1986.8, 1964.2, 1976.5,   7068,   9.5,       10.3,        2.8, 0.420353982,           0.72519084 , Mild Bullish
2024.01.04T16:00:00, 1976.5, 1985.2, 1974.8, 1979.7,   5757,   3.2,        5.5,        1.7, 0.307692308,           0.444444444, Long Upper Wick
2024.01.04T17:00:00, 1979.5, 1987.4, 1976.2, 1979.1,   4321,   0.4,        7.9,        2.9, 0.035714286,           0.037037037, Doji/SpinningTop
2024.01.04T18:00:00, 1979.1, 1980.8, 1972.3, 1975.8,   3273,   3.3,        1.7,        3.5, 0.388235294,           0.634615384, Mild Bearish
2024.01.04T19:00:00, 1975.6, 1982.5, 1974.9, 1979.8,   2621,   4.2,        2.7,        0.7, 0.552631579,           1.235294117, Mild Bullish
2024.01.04T20:00:00, 1979.8, 1981.5, 1972.7, 1976.6,   3119,   3.2,        1.7,        3.9, 0.363636364,           0.571428571, Mild Bearish
2024.01.04T21:00:00, 1976.7, 1980.7, 1970.4, 1972.3,   3790,   4.4,        4  ,        1.9, 0.427184466,           0.745762712, Mild Bearish
2024.01.04T22:00:00, 1972.1, 1976.2, 1972  , 1975.3,    833,   3.2,        0.9,        0.1, 0.761904762,           3.199999997, Bullish Long Body
2024.01.05T01:00:00, 1974  , 1975.7, 1973.2, 1974.7,    388,   0.7,        1  ,        0.8, 0.28       ,           0.388888889, Long Both Wicks / SpinningTop
2024.01.05T02:00:00, 1974.8, 1976.7, 1973.7, 1975.4,    427,   0.6,        1.3,        1.1, 0.2        ,           0.25       , Long Both Wicks / SpinningTop
2024.01.05T03:00:00, 1975.4, 1975.6, 1973.9, 1974.3,    316,   1.1,        0.2,        0.4, 0.647058823,           1.83333333 , Bearish Long Body
2024.01.05T04:00:00, 1974.3, 1975  , 1973.2, 1973.4,    238,   0.9,        0.7,        0.2, 0.5        ,           0.999999999, Mild Bearish
2024.01.05T05:00:00, 1973.5, 1976.7, 1973.5, 1974.7,    260,   1.2,        2  ,        0  , 0.375      ,           0.6        , Mild Bullish
2024.01.05T06:00:00, 1974.8, 1975.3, 1973.1, 1974.1,    302,   0.7,        0.5,        1  , 0.318181818,           0.466666666, Long Lower Wick
2024.01.05T07:00:00, 1974.1, 1975.1, 1966.8, 1969.7,    564,   4.4,        1  ,        2.9, 0.530120482,           1.128205128, Mild Bearish
2024.01.05T08:00:00, 1969.8, 1972.9, 1969.2, 1969.7,    620,   0.1,        3.1,        0.5, 0.027027027,           0.027777778, Doji/SpinningTop
2024.01.05T09:00:00, 1969.7, 1973.5, 1966.9, 1967.3,   1171,   2.4,        3.8,        0.4, 0.363636364,           0.571428571, Mild Bearish
2024.01.05T10:00:00, 1967.2, 1968  , 1962.5, 1963.3,   1058,   3.9,        0.8,        0.8, 0.709090909,           2.437499998, Bearish Long Body
2024.01.05T11:00:00, 1963.4, 1964.5, 1958  , 1960.7,   1082,   2.7,        1.1,        2.7, 0.415384615,           0.710526316, Mild Bearish
2024.01.05T12:00:00, 1960.6, 1961.5, 1953.4, 1957.2,    984,   3.4,        0.9,        3.8, 0.419753086,           0.723404255, Mild Bearish
2024.01.05T13:00:00, 1957.6, 1959.1, 1954.4, 1958.8,   1002,   1.2,        0.3,        3.2, 0.255319149,           0.342857143, Long Lower Wick
2024.01.05T14:00:00, 1959.2, 1965.4, 1937.2, 1956.5,   6976,   2.7,        6.2,       19.3, 0.095744681,           0.105882353, Doji/SpinningTop
2024.01.05T15:00:00, 1956.7, 1974  , 1951.9, 1971.7,   8249,  15  ,        2.3,        4.8, 0.678733032,           2.112676056, Bullish Long Body
2024.01.05T16:00:00, 1972.5, 1987.5, 1972.5, 1981.8,   7792,   9.3,        5.7,        0  , 0.62       ,           1.631578947, Bullish Long Body
2024.01.05T17:00:00, 1981.9, 1984.3, 1971.7, 1973.8,   4283,   8.1,        2.4,        2.1, 0.642857143,           1.8        , Bearish Long Body
2024.01.05T18:00:00, 1973.9, 1974.6, 1963.7, 1968  ,   4272,   5.9,        0.7,        4.3, 0.541284404,           1.18       , Mild Bearish
2024.01.05T19:00:00, 1968  , 1976.5, 1963.3, 1971.8,   3766,   3.8,        4.7,        4.7, 0.287878788,           0.404255319, Long Both Wicks / SpinningTop
2024.01.05T20:00:00, 1971.9, 1977.6, 1960.2, 1961.3,   3720,  10.6,        5.7,        1.1, 0.609195402,           1.558823529, Bearish Long Body
2024.01.05T21:00:00, 1961.4, 1969.4, 1960.1, 1965.4,   3875,   4  ,        4  ,        1.3, 0.430107527,           0.754716981, Mild Bullish
2024.01.05T22:00:00, 1965.6, 1968.9, 1965.6, 1967.9,    699,   2.3,        1  ,        0  , 0.696969697,           2.299999998, Bullish Long Body
2024.01.08T01:00:00, 1970.5, 1973.9, 1970.1, 1973.4,    342,   2.9,        0.5,        0.4, 0.763157895,           3.222222219, Bullish Long Body
2024.01.08T02:00:00, 1973.3, 1974.7, 1968.6, 1968.9,    581,   4.4,        1.4,        0.3, 0.721311475,           2.588235293, Bearish Long Body
2024.01.08T03:00:00, 1968.8, 1968.9, 1966.3, 1966.9,    563,   1.9,        0.1,        0.6, 0.73076923 ,           2.71428571 , Bearish Long Body
2024.01.08T04:00:00, 1967  , 1967.1, 1963.2, 1963.9,    491,   3.1,        0.1,        0.7, 0.794871795,           3.874999995, Bearish Long Body
2024.01.08T05:00:00, 1963.9, 1965.7, 1963.3, 1965.3,    264,   1.4,        0.4,        0.6, 0.583333333,           1.399999999, Mild Bullish
2024.01.08T06:00:00, 1965.3, 1965.9, 1962.7, 1963.4,    344,   1.9,        0.6,        0.7, 0.59375    ,           1.46153846 , Mild Bearish
2024.01.08T07:00:00, 1963.4, 1965.4, 1962.5, 1962.8,    473,   0.6,        2  ,        0.3, 0.206896552,           0.260869565, Long Upper Wick
2024.01.08T08:00:00, 1962.8, 1966.7, 1962.1, 1962.2,    678,   0.6,        3.9,        0.1, 0.130434783,           0.15       , Long Upper Wick
2024.01.08T09:00:00, 1962.1, 1967.6, 1961.3, 1962.4,   1583,   0.3,        5.2,        0.8, 0.047619048,           0.05       , Doji/SpinningTop
2024.01.08T10:00:00, 1962.5, 1963.9, 1952.6, 1959.4,   1404,   3.1,        1.4,        6.8, 0.274336283,           0.37804878 , Long Lower Wick
2024.01.08T11:00:00, 1959.4, 1960.9, 1957  , 1957.4,   1140,   2  ,        1.5,        0.4, 0.512820513,           1.052631578, Mild Bearish
2024.01.08T12:00:00, 1957.3, 1964.9, 1954.5, 1961.6,   1150,   4.3,        3.3,        2.8, 0.413461538,           0.704918033, Mild Bullish
2024.01.08T13:00:00, 1961.7, 1964.4, 1960  , 1963.8,   1025,   2.1,        0.6,        1.7, 0.477272727,           0.913043478, Mild Bullish
2024.01.08T14:00:00, 1964.3, 1965.4, 1960.3, 1961.3,   1586,   3  ,        1.1,        1  , 0.588235294,           1.428571428, Mild Bearish
2024.01.08T15:00:00, 1961.2, 1970.9, 1955  , 1970.5,   5798,   9.3,        0.4,        6.2, 0.58490566 ,           1.409090909, Mild Bullish
2024.01.08T16:00:00, 1970.2, 1985  , 1965.3, 1981.4,   4954,  11.2,        3.6,        4.9, 0.568527919,           1.317647059, Mild Bullish
2024.01.08T17:00:00, 1981.3, 1986  , 1978.9, 1985.7,   3233,   4.4,        0.3,        2.4, 0.61971831 ,           1.629629629, Bullish Long Body
2024.01.08T18:00:00, 1985.7, 1989  , 1979.7, 1987.9,   2561,   2.2,        1.1,        6  , 0.23655914 ,           0.309859155, Long Lower Wick
2024.01.08T19:00:00, 1988  , 1994.9, 1987.3, 1994.7,   2237,   6.7,        0.2,        0.7, 0.881578947,           7.444444436, Bullish Long Body
2024.01.08T20:00:00, 1994.7, 2000.4, 1992.2, 1998.7,   2375,   4  ,        1.7,        2.5, 0.487804878,           0.952380952, Mild Bullish
2024.01.08T21:00:00, 1998.9, 2003  , 1995.8, 2002.6,   2848,   3.7,        0.4,        3.1, 0.513888889,           1.057142857, Mild Bullish
2024.01.08T22:00:00, 2002.7, 2002.7, 2000.5, 2000.7,    668,   2  ,        0  ,        0.2, 0.909090909,           9.99999995 , Bearish Long Body
2024.01.09T01:00:00, 1999.1, 2000.3, 1997.7, 1997.7,    357,   1.4,        1.2,        0  , 0.538461538,           1.166666666, Mild Bearish
2024.01.09T02:00:00, 1997.7, 1998.8, 1997.1, 1997.8,    472,   0.1,        1  ,        0.6, 0.058823529,           0.0625     , Doji/SpinningTop
2024.01.09T03:00:00, 1997.8, 1998.7, 1997.1, 1997.5,    422,   0.3,        0.9,        0.4, 0.1875     ,           0.230769231, Long Upper Wick
2024.01.09T04:00:00, 1997.6, 1998.1, 1996.8, 1997.2,    297,   0.4,        0.5,        0.4, 0.307692307,           0.444444444, Long Both Wicks / SpinningTop
2024.01.09T05:00:00, 1997.2, 1997.2, 1994.8, 1995.3,    288,   1.9,        0  ,        0.5, 0.791666666,           3.799999992, Bearish Long Body
2024.01.09T06:00:00, 1995.3, 1995.7, 1994.1, 1994.3,    321,   1  ,        0.4,        0.2, 0.625      ,           1.666666664, Bearish Long Body
2024.01.09T07:00:00, 1994.2, 1995.6, 1993.7, 1993.9,    308,   0.3,        1.4,        0.2, 0.157894737,           0.1875     , Long Upper Wick
2024.01.09T08:00:00, 1993.9, 1994.9, 1992  , 1992.9,    487,   1  ,        1  ,        0.9, 0.344827586,           0.526315789, Mild Bearish
2024.01.09T09:00:00, 1992.9, 1993  , 1984.5, 1986.9,   1038,   6  ,        0.1,        2.4, 0.705882353,           2.399999999, Bearish Long Body
2024.01.09T10:00:00, 1987.1, 1987.3, 1981.9, 1983.9,    912,   3.2,        0.2,        2  , 0.592592592,           1.454545454, Mild Bearish
2024.01.09T11:00:00, 1983.9, 1984.8, 1980.3, 1981  ,    875,   2.9,        0.9,        0.7, 0.644444444,           1.812499999, Bearish Long Body
2024.01.09T12:00:00, 1980.8, 1981.4, 1975  , 1975.8,    811,   5  ,        0.6,        0.8, 0.78125    ,           3.571428569, Bearish Long Body
2024.01.09T13:00:00, 1976.1, 1982.3, 1974.7, 1981.2,   1014,   5.1,        1.1,        1.4, 0.671052631,           2.039999999, Bullish Long Body
2024.01.09T14:00:00, 1981.7, 1982.7, 1975.4, 1976.5,   1463,   5.2,        1  ,        1.1, 0.712328767,           2.476190475, Bearish Long Body
2024.01.09T15:00:00, 1976.6, 1978.2, 1964.9, 1973.5,   5746,   3.1,        1.6,        8.6, 0.233082707,           0.303921569, Long Lower Wick
2024.01.09T16:00:00, 1973.4, 1979.7, 1969.2, 1974.3,   4678,   0.9,        5.4,        4.2, 0.085714286,           0.09375    , Doji/SpinningTop
2024.01.09T17:00:00, 1974.2, 1984.7, 1974  , 1984.7,   2694,  10.5,        0  ,        0.2, 0.981308411,          52.499999737, Bullish Long Body
2024.01.09T18:00:00, 1984.7, 1986.4, 1982.7, 1986.4,   2007,   1.7,        0  ,        2  , 0.459459459,           0.85       , Mild Bullish
2024.01.09T19:00:00, 1986.4, 1989.8, 1977.3, 1987.1,   2982,   0.7,        2.7,        9.1, 0.056      ,           0.059322034, Doji/SpinningTop
